id,category,city,salary,workYear,education
960,PHP,上海,25.0,3.0,本科
961,PHP,深圳,16.0,4.0,大专
962,PHP,成都,45.0,4.0,本科
963,PHP,重庆,8.0,2.0,本科
964,PHP,重庆,13.0,4.0,本科
967,PHP,武汉,11.5,4.0,本科
968,PHP,深圳,22.5,4.0,本科
969,PHP,深圳,22.5,4.0,本科
971,PHP,长沙,11.0,2.0,本科
972,PHP,长沙,11.0,2.0,大专
973,PHP,东莞,10.5,2.0,大专
975,PHP,北京,20.0,4.0,本科
976,PHP,深圳,17.5,4.0,本科
977,PHP,武汉,12.5,4.0,本科
978,PHP,苏州,9.0,2.0,不限
980,PHP,武汉,11.5,4.0,大专
982,PHP,成都,12.5,3.0,本科
983,PHP,绍兴,9.0,2.0,大专
984,PHP,上海,12.0,2.0,本科
985,PHP,天津,6.5,2.0,大专
986,PHP,北京,20.0,4.0,本科
988,PHP,南京,10.0,4.0,本科
989,PHP,烟台,5.0,4.0,本科
990,PHP,杭州,15.0,4.0,大专
991,PHP,昆明,4.5,2.0,大专
992,PHP,武汉,20.0,4.0,本科
993,PHP,深圳,17.5,4.0,本科
994,PHP,上海,14.0,4.0,本科
996,PHP,广州,8.5,2.0,大专
997,PHP,广州,15.0,3.0,本科
998,PHP,廊坊,12.5,3.0,大专
999,PHP,广州,6.5,2.0,本科
1000,PHP,成都,6.5,2.0,大专
1001,PHP,广州,9.0,4.0,不限
1002,PHP,上海,20.0,4.0,本科
1003,PHP,杭州,12.5,4.0,本科
1004,PHP,成都,10.5,4.0,本科
1005,PHP,广州,9.5,2.0,本科
1006,PHP,成都,10.5,2.0,大专
1007,PHP,深圳,12.0,2.0,本科
1008,PHP,杭州,25.0,3.0,本科
1009,PHP,深圳,45.0,4.0,本科
1010,PHP,成都,9.5,2.0,大专
1011,PHP,天津,11.5,4.0,本科
1013,PHP,成都,8.5,2.0,大专
1014,PHP,杭州,20.0,4.0,本科
1015,PHP,重庆,13.5,4.0,不限
1016,PHP,深圳,13.5,2.0,本科
1017,PHP,中山,8.0,2.0,不限
1018,PHP,青岛,10.0,4.0,本科
1019,PHP,南通,10.0,4.0,大专
1020,PHP,北京,14.5,2.0,大专
1021,PHP,武汉,8.0,2.0,大专
1022,PHP,济南,12.5,2.0,本科
1023,PHP,上海,21.5,3.0,本科
1024,PHP,上海,20.0,4.0,本科
1025,PHP,成都,16.0,4.0,本科
1026,PHP,北京,13.5,4.0,本科
1027,PHP,常州,13.0,2.0,本科
1029,PHP,成都,14.5,4.0,大专
1030,PHP,无锡,12.5,4.0,本科
1031,PHP,成都,9.5,2.0,本科
1032,PHP,广州,10.0,4.0,大专
1033,PHP,上海,20.0,4.0,本科
1034,PHP,上海,17.5,3.0,本科
1037,PHP,成都,10.5,4.0,本科
1038,PHP,西安,13.5,4.0,本科
1039,PHP,杭州,10.5,4.0,本科
1040,PHP,深圳,22.5,3.0,本科
1041,PHP,深圳,17.5,4.0,大专
1042,PHP,西安,9.5,4.0,本科
1043,PHP,北京,20.0,4.0,本科
1044,PHP,上海,10.0,2.0,本科
1046,PHP,北京,30.0,4.0,本科
1047,PHP,广州,30.0,3.0,本科
1048,PHP,广州,8.0,2.0,大专
1049,PHP,广州,14.0,2.0,本科
1050,PHP,广州,11.0,2.0,大专
1051,PHP,杭州,8.5,2.0,本科
1053,PHP,深圳,16.0,4.0,本科
1054,PHP,重庆,10.0,4.0,大专
1055,PHP,杭州,14.5,4.0,大专
1056,PHP,深圳,25.0,4.0,本科
1057,PHP,重庆,10.0,4.0,大专
1058,PHP,北京,16.5,4.0,本科
1059,PHP,广州,17.5,4.0,本科
1060,PHP,铜仁,7.0,2.0,不限
1061,PHP,西安,12.5,4.0,大专
1062,PHP,成都,10.0,2.0,大专
1063,PHP,南充,9.0,2.0,大专
1064,PHP,漳州,7.0,4.0,不限
1065,PHP,北京,10.0,2.0,本科
1066,PHP,郑州,15.0,4.0,本科
1067,PHP,日照,8.0,4.0,大专
1068,PHP,广州,16.5,4.0,大专
1069,PHP,杭州,9.5,2.0,本科
1070,PHP,上海,14.0,2.0,本科
1071,PHP,深圳,11.5,4.0,大专
1072,PHP,广州,11.5,2.0,大专
1073,PHP,武汉,9.0,2.0,大专
1075,PHP,上海,12.5,2.0,本科
1076,PHP,广州,9.5,2.0,不限
1077,PHP,北京,13.5,4.0,大专
1078,PHP,常州,14.0,4.0,本科
1079,PHP,上海,20.0,4.0,大专
1080,PHP,北京,12.5,2.0,本科
1081,PHP,深圳,15.0,4.0,本科
1082,PHP,深圳,17.5,4.0,本科
1085,PHP,深圳,13.0,4.0,本科
1088,PHP,成都,9.5,4.0,本科
1089,PHP,昆明,10.5,2.0,大专
1090,PHP,昆明,10.5,2.0,大专
1091,PHP,上海,15.0,4.0,本科
1093,PHP,昆明,5.0,2.0,不限
1094,PHP,深圳,20.5,4.0,大专
1095,PHP,深圳,15.0,4.0,本科
1097,PHP,长春,5.0,2.0,大专
1099,PHP,广州,13.5,4.0,本科
1100,PHP,济南,28.5,3.0,本科
1101,PHP,广州,6.5,4.0,本科
1102,PHP,广州,13.5,4.0,大专
1105,PHP,重庆,6.5,2.0,不限
1106,PHP,成都,9.0,2.0,本科
1107,PHP,北京,15.0,4.0,本科
1109,PHP,杭州,30.0,3.0,本科
1110,PHP,杭州,11.5,4.0,本科
1111,PHP,长沙,10.0,4.0,本科
1112,PHP,深圳,12.5,2.0,本科
1113,PHP,广州,15.0,3.0,本科
1114,PHP,武汉,10.0,4.0,本科
1115,PHP,上海,14.0,4.0,本科
1116,PHP,成都,15.0,3.0,本科
1118,PHP,北京,30.0,3.0,本科
1119,PHP,石家庄,15.0,2.0,大专
1120,PHP,广州,12.5,2.0,本科
1121,PHP,长沙,7.0,2.0,本科
1122,PHP,成都,12.5,2.0,本科
1123,PHP,广州,15.0,2.0,大专
1124,PHP,西安,6.5,2.0,大专
1125,PHP,郑州,6.5,2.0,大专
1126,PHP,太原,6.5,2.0,大专
1127,PHP,南昌,6.5,2.0,大专
1129,PHP,成都,6.5,4.0,大专
1130,PHP,深圳,25.0,3.0,本科
1131,PHP,广州,15.0,4.0,本科
1132,PHP,郑州,6.5,2.0,大专
1133,PHP,深圳,11.5,2.0,大专
1134,PHP,广州,10.0,2.0,大专
1135,PHP,石家庄,5.0,2.0,不限
1136,PHP,深圳,16.0,4.0,本科
1137,PHP,南昌,5.5,2.0,大专
1138,PHP,深圳,9.0,2.0,本科
1139,PHP,烟台,11.5,2.0,大专
1140,PHP,广州,20.0,3.0,本科
1141,PHP,北京,7.5,2.0,不限
1142,PHP,宜昌,9.0,4.0,大专
1143,PHP,赣州,10.5,2.0,大专
1144,PHP,东莞,6.0,2.0,本科
1145,PHP,杭州,17.0,2.0,大专
1146,PHP,苏州,9.0,2.0,本科
1147,PHP,杭州,20.0,4.0,本科
1148,PHP,成都,13.5,2.0,大专
1150,PHP,广州,10.0,4.0,不限
1151,PHP,深圳,27.5,3.0,本科
1152,PHP,西安,17.5,3.0,本科
1153,PHP,上海,15.0,3.0,大专
1154,PHP,深圳,13.5,4.0,本科
1155,PHP,深圳,20.0,4.0,本科
1156,PHP,上海,7.0,2.0,本科
1157,PHP,常州,12.0,4.0,大专
1158,PHP,武汉,12.5,4.0,本科
1159,PHP,武汉,11.0,4.0,本科
1160,PHP,郑州,10.0,4.0,本科
1161,PHP,东莞,8.5,2.0,本科
1162,PHP,厦门,9.5,2.0,大专
1163,PHP,十堰,6.5,4.0,本科
1164,PHP,长沙,9.5,4.0,大专
1166,PHP,苏州,11.5,4.0,本科
1167,PHP,北京,17.5,2.0,本科
1168,PHP,郑州,9.0,4.0,大专
1169,PHP,郑州,9.0,4.0,大专
1170,PHP,成都,7.5,2.0,大专
1171,PHP,上海,16.5,2.0,本科
1174,PHP,成都,10.5,4.0,本科
1175,PHP,东莞,8.0,2.0,本科
1176,PHP,成都,10.5,4.0,不限
1177,PHP,成都,7.5,2.0,大专
1179,PHP,成都,9.0,2.0,本科
1190,PHP,上海,17.0,4.0,本科
1192,PHP,呼和浩特,11.5,3.0,大专
1195,PHP,广州,25.0,4.0,本科
1196,PHP,广州,17.5,4.0,本科
1198,PHP,成都,17.0,3.0,本科
1199,PHP,中山,9.0,2.0,大专
1200,PHP,常州,11.0,4.0,本科
1205,PHP,苏州,7.5,2.0,大专
1207,PHP,汕头,12.5,4.0,本科
1208,PHP,福州,6.5,2.0,大专
1209,PHP,杭州,6.5,2.0,大专
1210,PHP,杭州,12.0,4.0,本科
1211,PHP,广州,11.5,2.0,大专
1212,PHP,深圳,10.0,2.0,本科
1213,PHP,宁波,10.5,4.0,本科
1215,PHP,东莞,11.5,2.0,大专
1218,PHP,深圳,6.5,2.0,大专
1219,PHP,深圳,6.5,2.0,大专
1220,PHP,西安,10.0,2.0,本科
1221,PHP,成都,8.5,4.0,大专
1222,PHP,镇江,9.5,2.0,不限
1223,PHP,邯郸,7.0,3.0,不限
1227,PHP,金华,15.0,4.0,大专
1228,PHP,金华,15.0,4.0,大专
1230,PHP,天津,9.0,2.0,本科
1233,PHP,深圳,6.5,2.0,大专
1236,PHP,济南,12.5,2.0,本科
1237,PHP,潍坊,12.5,2.0,本科
1238,PHP,北京,30.0,4.0,本科
1239,PHP,深圳,20.5,4.0,本科
1240,PHP,武汉,22.5,3.0,本科
1242,PHP,宜昌,7.5,4.0,不限
1244,PHP,上海,12.5,4.0,本科
1245,PHP,西安,17.5,4.0,本科
1246,PHP,济宁,5.0,2.0,不限
1247,PHP,济宁,5.0,2.0,不限
1248,PHP,北京,30.0,2.0,本科
1249,PHP,北京,30.0,2.0,本科
1250,PHP,广州,11.0,4.0,大专
1251,PHP,杭州,15.0,4.0,本科
1256,PHP,武汉,30.0,3.0,本科
1257,PHP,成都,13.0,4.0,本科
1258,PHP,北京,30.0,3.0,本科
1259,PHP,成都,8.5,4.0,大专
1260,PHP,广州,12.5,4.0,本科
1261,PHP,深圳,18.0,4.0,本科
1262,PHP,深圳,22.5,3.0,本科
1263,PHP,武汉,3.0,2.0,大专
1264,PHP,广州,12.5,2.0,本科
1265,PHP,深圳,9.0,2.0,大专
1267,PHP,长沙,13.5,3.0,本科
1268,PHP,上海,15.0,4.0,大专
1271,PHP,合肥,9.0,4.0,不限
1272,PHP,郑州,9.5,3.0,本科
1273,PHP,北京,37.5,4.0,本科
1274,PHP,杭州,15.0,4.0,大专
1275,PHP,成都,9.5,4.0,大专
1276,PHP,杭州,16.0,4.0,本科
1277,PHP,忻州,8.0,2.0,不限
1278,PHP,成都,10.5,2.0,大专
1279,PHP,杭州,17.5,4.0,本科
1280,PHP,深圳,12.5,2.0,大专
1281,PHP,上海,30.0,3.0,本科
1282,PHP,重庆,18.5,3.0,本科
1283,PHP,广州,30.0,3.0,本科
1284,PHP,上海,15.0,4.0,本科
1285,PHP,中山,16.5,3.0,本科
1288,PHP,成都,16.0,4.0,本科
1289,PHP,北京,30.0,4.0,本科
1290,PHP,深圳,22.5,4.0,大专
1291,PHP,北京,27.5,4.0,本科
1293,PHP,深圳,15.0,3.0,不限
1294,PHP,上海,35.0,3.0,本科
1296,PHP,西安,10.0,4.0,本科
1302,PHP,眉山,8.0,2.0,不限
1303,PHP,眉山,8.0,2.0,不限
1304,PHP,大连,8.5,4.0,大专
1305,PHP,广州,7.0,2.0,不限
1307,PHP,深圳,17.5,4.0,本科
1308,PHP,合肥,16.0,3.0,大专
1309,PHP,东莞,7.5,2.0,大专
1311,PHP,广州,15.0,2.0,本科
1312,PHP,北京,45.0,4.0,本科
1313,PHP,广州,12.5,2.0,本科
1314,PHP,深圳,12.5,2.0,本科
1315,PHP,桂林,6.5,2.0,大专
1316,PHP,桂林,6.5,2.0,大专
1319,PHP,广州,15.5,4.0,本科
1320,PHP,上海,20.0,4.0,本科
1321,PHP,上海,15.0,2.0,本科
1322,PHP,北京,20.0,2.0,本科
1323,PHP,北京,25.0,4.0,本科
1324,PHP,上海,24.0,4.0,本科
1325,PHP,成都,9.0,2.0,大专
1326,PHP,上海,12.0,2.0,大专
1327,PHP,湖州,13.5,4.0,本科
1328,PHP,杭州,20.0,4.0,不限
1329,PHP,武汉,14.0,2.0,本科
1330,PHP,成都,12.5,4.0,不限
1331,PHP,杭州,21.5,3.0,本科
1332,PHP,广州,11.5,2.0,大专
1333,PHP,长沙,11.0,4.0,大专
1334,PHP,武汉,30.0,4.0,本科
1335,PHP,武汉,12.0,2.0,本科
1336,PHP,北京,8.5,4.0,大专
1337,PHP,惠州,9.5,2.0,大专
1338,PHP,广州,6.0,2.0,大专
1339,PHP,武汉,17.5,3.0,本科
1340,PHP,重庆,10.0,4.0,本科
1341,PHP,深圳,20.5,4.0,本科
1342,PHP,郑州,12.5,4.0,大专
1345,PHP,武汉,29.5,4.0,本科
1346,PHP,合肥,13.0,4.0,本科
1347,PHP,合肥,15.5,4.0,本科
1348,PHP,上海,19.0,3.0,本科
1349,PHP,深圳,14.0,4.0,本科
1350,PHP,深圳,16.0,2.0,本科
1351,数据挖掘,北京,35.0,2.0,本科
1352,数据挖掘,上海,45.0,4.0,本科
1353,数据挖掘,北京,30.0,2.0,本科
1354,数据挖掘,北京,47.5,4.0,本科
1355,数据挖掘,北京,35.0,4.0,本科
1356,数据挖掘,北京,52.5,4.0,本科
1358,数据挖掘,北京,20.5,2.0,本科
1359,数据挖掘,深圳,32.5,2.0,硕士
1360,数据挖掘,上海,45.0,4.0,本科
1361,数据挖掘,深圳,45.0,4.0,硕士
1362,数据挖掘,深圳,27.0,4.0,硕士
1364,数据挖掘,北京,45.0,2.0,本科
1365,数据挖掘,深圳,30.0,4.0,本科
1366,数据挖掘,北京,45.0,4.0,本科
1369,数据挖掘,北京,45.0,2.0,本科
1370,数据挖掘,北京,17.5,2.0,本科
1371,数据挖掘,深圳,32.5,3.0,本科
1374,数据挖掘,北京,32.5,4.0,本科
1375,数据挖掘,上海,21.5,2.0,硕士
1376,数据挖掘,南京,27.5,3.0,本科
1379,数据挖掘,上海,20.0,2.0,本科
1381,数据挖掘,上海,50.0,4.0,硕士
1382,数据挖掘,成都,22.5,2.0,硕士
1383,数据挖掘,上海,19.0,2.0,本科
1384,数据挖掘,深圳,30.0,2.0,硕士
1385,数据挖掘,深圳,22.5,4.0,本科
1386,数据挖掘,北京,37.5,3.0,本科
1388,数据挖掘,北京,30.0,3.0,本科
1390,数据挖掘,深圳,21.5,4.0,本科
1391,数据挖掘,杭州,22.5,4.0,本科
1392,数据挖掘,北京,30.0,3.0,本科
1393,数据挖掘,深圳,17.5,4.0,硕士
1394,数据挖掘,北京,25.0,4.0,本科
1395,数据挖掘,深圳,50.0,3.0,本科
1397,数据挖掘,成都,20.0,4.0,本科
1407,数据挖掘,北京,45.0,3.0,本科
1409,数据挖掘,上海,30.0,4.0,硕士
1410,数据挖掘,上海,45.0,2.0,本科
1411,数据挖掘,上海,37.5,4.0,本科
1412,数据挖掘,北京,45.0,4.0,本科
1413,数据挖掘,北京,45.0,4.0,硕士
1414,数据挖掘,北京,45.0,4.0,本科
1415,数据挖掘,上海,45.0,4.0,本科
1416,数据挖掘,上海,27.5,4.0,本科
1418,数据挖掘,上海,50.0,4.0,本科
1419,数据挖掘,上海,30.0,4.0,硕士
1420,数据挖掘,北京,30.0,2.0,本科
1421,数据挖掘,北京,40.0,3.0,本科
1422,数据挖掘,北京,40.0,3.0,本科
1423,数据挖掘,武汉,26.5,4.0,硕士
1424,数据挖掘,北京,22.5,2.0,硕士
1426,数据挖掘,上海,50.0,4.0,本科
1427,数据挖掘,上海,50.0,4.0,本科
1430,数据挖掘,上海,30.0,2.0,本科
1431,数据挖掘,北京,45.0,4.0,本科
1432,数据挖掘,杭州,30.0,4.0,本科
1433,数据挖掘,杭州,22.5,2.0,本科
1434,数据挖掘,北京,47.5,3.0,本科
1435,数据挖掘,北京,40.0,4.0,本科
1437,数据挖掘,武汉,22.5,2.0,本科
1439,数据挖掘,北京,12.5,2.0,本科
1440,数据挖掘,武汉,26.5,4.0,硕士
1441,数据挖掘,上海,50.0,2.0,本科
1442,数据挖掘,上海,45.0,4.0,本科
1443,数据挖掘,上海,37.5,4.0,硕士
1444,数据挖掘,杭州,11.5,2.0,本科
1445,数据挖掘,上海,17.5,2.0,本科
1447,数据挖掘,深圳,37.5,4.0,本科
1448,数据挖掘,北京,30.0,2.0,不限
1450,数据挖掘,北京,37.5,4.0,硕士
1451,数据挖掘,北京,14.0,2.0,本科
1452,数据挖掘,北京,27.5,2.0,硕士
1453,数据挖掘,深圳,37.5,4.0,本科
1455,数据挖掘,北京,32.5,2.0,硕士
1457,数据挖掘,上海,45.0,4.0,本科
1462,数据挖掘,上海,27.5,4.0,本科
1463,数据挖掘,北京,28.0,4.0,硕士
1464,数据挖掘,杭州,30.0,4.0,本科
1465,数据挖掘,北京,30.0,4.0,本科
1466,数据挖掘,北京,40.0,3.0,本科
1467,数据挖掘,深圳,30.0,4.0,本科
1468,数据挖掘,上海,45.0,4.0,本科
1470,数据挖掘,北京,30.0,4.0,本科
1471,数据挖掘,上海,45.0,4.0,本科
1472,数据挖掘,上海,60.0,4.0,本科
1475,数据挖掘,深圳,27.5,4.0,本科
1478,数据挖掘,上海,41.5,4.0,硕士
1480,数据挖掘,广州,45.0,2.0,本科
1483,数据挖掘,长沙,22.5,4.0,硕士
1485,数据挖掘,北京,30.0,4.0,硕士
1486,数据挖掘,上海,45.0,2.0,本科
1487,数据挖掘,上海,45.0,2.0,本科
1488,数据挖掘,上海,42.5,4.0,硕士
1489,数据挖掘,北京,37.5,4.0,本科
1490,数据挖掘,上海,30.0,2.0,本科
1491,数据挖掘,北京,40.0,4.0,本科
1492,数据挖掘,上海,37.5,4.0,硕士
1493,数据挖掘,上海,40.0,3.0,本科
1494,数据挖掘,北京,30.0,2.0,本科
1495,数据挖掘,北京,37.5,4.0,本科
1496,数据挖掘,北京,45.0,3.0,本科
1497,数据挖掘,上海,60.0,4.0,硕士
1498,数据挖掘,上海,60.0,4.0,硕士
1500,数据挖掘,深圳,25.0,2.0,本科
1501,数据挖掘,上海,45.0,2.0,本科
1502,数据挖掘,上海,45.0,4.0,本科
1503,数据挖掘,北京,36.5,4.0,本科
1505,数据挖掘,深圳,37.5,4.0,本科
1506,数据挖掘,杭州,40.0,4.0,本科
1507,数据挖掘,武汉,22.5,3.0,硕士
1509,数据挖掘,深圳,42.5,3.0,本科
1510,数据挖掘,上海,37.5,4.0,硕士
1511,数据挖掘,北京,50.0,3.0,硕士
1512,数据挖掘,上海,30.0,4.0,本科
1513,数据挖掘,广州,40.0,3.0,硕士
1514,数据挖掘,上海,45.0,2.0,硕士
1515,数据挖掘,杭州,32.5,4.0,本科
1516,数据挖掘,上海,40.0,4.0,本科
1517,数据挖掘,上海,45.0,2.0,本科
1519,数据挖掘,北京,40.0,4.0,本科
1521,数据挖掘,北京,42.5,3.0,本科
1522,数据挖掘,上海,35.0,3.0,本科
1523,数据挖掘,杭州,29.0,4.0,本科
1524,数据挖掘,北京,35.0,4.0,本科
1528,数据挖掘,上海,27.5,3.0,本科
1529,数据挖掘,上海,50.0,3.0,本科
1530,数据挖掘,上海,13.5,3.0,硕士
1531,数据挖掘,上海,75.0,4.0,硕士
1532,数据挖掘,上海,45.0,4.0,硕士
1534,数据挖掘,北京,40.0,4.0,本科
1535,数据挖掘,上海,13.5,3.0,硕士
1536,数据挖掘,广州,30.0,4.0,硕士
1538,数据挖掘,无锡,16.5,4.0,本科
1539,数据挖掘,深圳,30.0,4.0,硕士
1540,数据挖掘,上海,19.0,2.0,本科
1541,数据挖掘,无锡,13.0,4.0,本科
1543,数据挖掘,南京,37.5,2.0,硕士
1544,数据挖掘,北京,37.5,4.0,硕士
1545,数据挖掘,深圳,37.5,4.0,硕士
1546,数据挖掘,上海,60.0,4.0,本科
1547,数据挖掘,上海,45.0,4.0,本科
1548,数据挖掘,北京,45.0,4.0,硕士
1549,数据挖掘,北京,37.5,4.0,硕士
1550,数据挖掘,无锡,12.5,2.0,本科
1551,数据挖掘,无锡,14.5,2.0,本科
1552,数据挖掘,北京,21.5,2.0,硕士
1554,数据挖掘,北京,40.0,4.0,硕士
1556,数据挖掘,上海,32.5,4.0,本科
1557,数据挖掘,北京,37.5,4.0,本科
1558,数据挖掘,北京,20.0,2.0,硕士
1559,数据挖掘,北京,30.0,2.0,硕士
1560,数据挖掘,广州,25.0,4.0,本科
1561,数据挖掘,上海,60.0,4.0,本科
1562,数据挖掘,上海,60.0,4.0,本科
1564,数据挖掘,北京,45.0,4.0,本科
1566,数据挖掘,深圳,30.0,4.0,硕士
1567,数据挖掘,北京,45.0,2.0,本科
1568,数据挖掘,广州,30.0,4.0,本科
1573,数据挖掘,北京,27.5,2.0,硕士
1574,数据挖掘,北京,35.0,4.0,硕士
1576,数据挖掘,上海,60.0,4.0,本科
1577,数据挖掘,上海,45.0,4.0,本科
1581,数据挖掘,广州,30.0,4.0,本科
1583,数据挖掘,杭州,37.5,4.0,本科
1584,数据挖掘,广州,29.0,4.0,硕士
1586,数据挖掘,深圳,20.0,2.0,本科
1587,数据挖掘,北京,40.0,2.0,硕士
1588,数据挖掘,深圳,27.0,4.0,硕士
1589,数据挖掘,北京,45.0,2.0,本科
1590,数据挖掘,深圳,25.0,4.0,硕士
1591,数据挖掘,上海,40.0,4.0,本科
1592,数据挖掘,上海,37.5,2.0,本科
1593,数据挖掘,上海,55.0,4.0,本科
1595,数据挖掘,北京,45.0,4.0,本科
1596,数据挖掘,深圳,27.5,2.0,本科
1597,数据挖掘,深圳,20.0,4.0,本科
1599,数据挖掘,上海,25.0,2.0,本科
1601,数据挖掘,深圳,27.0,4.0,硕士
1602,数据挖掘,北京,30.0,4.0,硕士
1603,数据挖掘,广州,29.0,4.0,本科
1604,数据挖掘,北京,22.5,4.0,硕士
1605,数据挖掘,重庆,18.0,2.0,本科
1608,数据挖掘,北京,55.0,4.0,本科
1609,数据挖掘,上海,45.0,4.0,本科
1610,数据挖掘,深圳,45.0,2.0,本科
1611,数据挖掘,广州,32.5,4.0,硕士
1612,数据挖掘,北京,40.0,4.0,硕士
1613,数据挖掘,杭州,32.5,4.0,硕士
1614,数据挖掘,北京,37.5,2.0,本科
1615,数据挖掘,北京,45.0,4.0,硕士
1616,数据挖掘,北京,40.0,2.0,本科
1617,数据挖掘,深圳,30.0,2.0,本科
1618,数据挖掘,上海,27.5,2.0,本科
1619,数据挖掘,上海,30.0,2.0,本科
1620,数据挖掘,北京,45.0,2.0,本科
1621,数据挖掘,上海,45.0,2.0,硕士
1623,数据挖掘,杭州,45.0,2.0,本科
1624,数据挖掘,北京,55.0,2.0,本科
1625,数据挖掘,北京,45.0,2.0,本科
1626,数据挖掘,北京,45.0,2.0,本科
1627,数据挖掘,南京,35.0,4.0,本科
1628,数据挖掘,北京,45.0,4.0,硕士
1629,数据挖掘,北京,37.5,4.0,硕士
1630,数据挖掘,上海,40.0,4.0,本科
1631,数据挖掘,北京,45.0,4.0,本科
1632,数据挖掘,北京,45.0,4.0,本科
1633,数据挖掘,深圳,45.0,4.0,本科
1634,数据挖掘,上海,52.5,4.0,本科
1635,数据挖掘,北京,37.5,4.0,本科
1638,数据挖掘,上海,55.0,2.0,本科
1640,数据挖掘,北京,45.0,2.0,本科
1641,数据挖掘,北京,45.0,4.0,硕士
1642,数据挖掘,北京,45.0,4.0,硕士
1643,数据挖掘,北京,30.0,2.0,本科
1644,数据挖掘,杭州,55.0,4.0,本科
1646,数据挖掘,广州,10.0,2.0,本科
1647,数据挖掘,上海,37.5,4.0,硕士
1648,数据挖掘,北京,37.5,4.0,硕士
1649,数据挖掘,深圳,30.0,4.0,硕士
1650,数据挖掘,北京,25.0,4.0,硕士
1652,数据挖掘,上海,37.5,4.0,本科
1653,数据挖掘,深圳,37.5,4.0,本科
1654,数据挖掘,北京,45.0,4.0,硕士
1655,数据挖掘,杭州,35.0,2.0,本科
1656,数据挖掘,北京,30.0,2.0,本科
1657,数据挖掘,上海,37.5,2.0,硕士
1658,数据挖掘,北京,37.5,2.0,硕士
1659,数据挖掘,广州,22.5,3.0,本科
1660,数据挖掘,上海,45.0,4.0,本科
1661,数据挖掘,上海,45.0,4.0,硕士
1662,数据挖掘,深圳,27.0,4.0,硕士
1663,数据挖掘,广州,37.5,3.0,硕士
1664,数据挖掘,北京,30.0,2.0,本科
1665,数据挖掘,上海,37.5,2.0,本科
1666,数据挖掘,杭州,42.0,2.0,本科
1667,数据挖掘,北京,52.5,4.0,硕士
1668,数据挖掘,北京,45.0,4.0,本科
1669,数据挖掘,北京,30.0,2.0,本科
1670,数据挖掘,上海,37.5,2.0,硕士
1671,数据挖掘,北京,37.5,2.0,硕士
1673,数据挖掘,深圳,50.0,3.0,本科
1674,数据挖掘,深圳,25.5,4.0,本科
1675,数据挖掘,北京,30.0,3.0,本科
1676,数据挖掘,北京,25.0,2.0,本科
1677,数据挖掘,杭州,75.0,4.0,硕士
1678,数据挖掘,杭州,22.5,4.0,硕士
1679,数据挖掘,杭州,27.5,4.0,硕士
1680,数据挖掘,深圳,12.5,4.0,硕士
1682,数据挖掘,深圳,45.0,4.0,本科
1683,数据挖掘,深圳,50.0,4.0,硕士
1684,数据挖掘,北京,40.0,2.0,硕士
1686,数据挖掘,杭州,24.0,4.0,硕士
1687,数据挖掘,杭州,27.5,4.0,硕士
1689,数据挖掘,北京,75.0,4.0,硕士
1690,数据挖掘,上海,75.0,4.0,硕士
1691,数据挖掘,北京,75.0,3.0,硕士
1692,数据挖掘,北京,40.0,4.0,硕士
1693,数据挖掘,北京,19.5,2.0,本科
1695,数据挖掘,杭州,30.0,4.0,本科
1696,数据挖掘,北京,37.5,4.0,本科
1697,数据挖掘,北京,45.0,4.0,本科
1698,数据挖掘,北京,42.5,2.0,硕士
1699,数据挖掘,深圳,42.5,2.0,硕士
1701,数据挖掘,北京,75.0,4.0,硕士
1702,数据挖掘,上海,75.0,4.0,本科
1704,数据挖掘,上海,35.0,2.0,本科
1705,数据挖掘,广州,30.0,3.0,硕士
1706,数据挖掘,深圳,20.0,4.0,硕士
1707,数据挖掘,深圳,20.0,4.0,硕士
1708,数据挖掘,深圳,22.5,2.0,本科
1710,数据挖掘,深圳,25.0,4.0,本科
1712,数据挖掘,北京,45.0,4.0,本科
1713,数据挖掘,深圳,75.0,4.0,本科
1714,数据挖掘,北京,40.0,2.0,硕士
1715,数据挖掘,北京,40.0,2.0,硕士
1716,数据挖掘,深圳,20.0,4.0,硕士
1717,数据挖掘,北京,30.0,4.0,本科
1718,数据挖掘,深圳,30.0,3.0,本科
1719,数据挖掘,上海,40.0,3.0,本科
1720,数据挖掘,北京,32.5,4.0,本科
1721,数据挖掘,广州,24.0,3.0,本科
